Age,Attrition,Business_Travel,Daily_Rate,Department,Distance_From_Home,Education,Education_Field,Employee_Number,Environment_Satisfaction,Gender,Hourly_Rate,Job_Involvement,Job_Level,Job_Role,Job_Satisfaction,Marital_Status,Monthly_Income,Monthly_Rate,Num_Companies_Worked,Over_Time,Percent_Salary_Hike,Performance_Rating,Relationship_Satisfaction,Stock_Option_Level,Total_Working_Years,Training_Times_Last_Year,Work_Life_Balance,Years_At_Company,Years_Since_Last_Promotion,Years_With_Current_Manager,Role_Department,Remote_Work
31,No,Travel Frequently,793.0,Unknown,20.0,3,Unknown,1135.0,3,Male,67.0,4,1,Sales Representative,4,Married,2791.0,21981,0,No,12,3.0,1,1,3.0,4,3.0,2,2,2,Unknown,True
35,No,Unknown,1182.0,Unknown,11.0,2,Marketing,0.01,4,Male,54.0,3,2,Sales Executive,4,Divorced,6477.686121919585,18500,1,Unknown,11,3.0,4,1,5.0,3,3.0,5,0,2,Unknown,True
34,No,Unknown,1003.0,Unknown,2.0,2,Unknown,1140.0,4,Male,95.0,3,2,Manufacturing Director,3,Single,6477.686121919585,15834,2,No,11,3.0,4,0,11.460286782634986,3,3.0,3,0,2,Unknown,True
33,Yes,Unknown,603.0,Unknown,9.0,4,Unknown,1157.0,1,Female,77.0,3,2,Sales Executive,1,Single,8224.0,18385,0,Unknown,17,3.0,1,0,6.0,3,3.0,5,0,3,Unknown,False
31,Yes,Unknown,874.0, Research & Development ,15.0,3,Medical,1160.0,3,Male,72.0,3,1,Laboratory Technician,3,Unknown,2610.0,6233,1,No,12,3.0,3,1,11.3661718785414,5,2.0,2,2,2,Laboratory Technician - Research & Development,True
37,No,Travel Rarely,367.0,Unknown,25.0,2,Unknown,1161.0,3,Female,52.0,2,2,Healthcare Representative,4,Unknown,5731.0,17171,7,No,13,3.0,3,2,9.0,2,3.0,6,1,3,Unknown,True
27,No,Travel Rarely,199.0,Unknown,6.0,3,Unknown,1162.0,4,Male,55.0,2,1,Research Scientist,3,Married,2539.0,7950,1,No,13,3.0,3,1,4.0,0,3.0,4,2,2,Unknown,True
35,No,Travel Frequently,802.040202085125,Unknown,4.0,4,Other,1185.0,4,Male,66.0293168187185,2,1,Laboratory Technician,4,Married,2376.0,26537,1,Unknown,13,3.0,2,1,2.0,2,4.0,2,2,2,Unknown,True
56,No,Unknown,718.0,Unknown,4.0,4,Unknown,0.01,4,Female,92.0,3,5,Manager,1,Divorced,6477.686121919585,18575,4,No,13,3.0,4,1,28.0,2,3.0,5,4,2,Unknown,True
45,No,Unknown,1457.0, Research & Development ,7.0,3,Medical,1195.0,1,Female,83.0,3,1,Research Scientist,3,Unknown,6477.686121919585,20100,4,Yes,19,3.0,3,1,11.777669708134402,2,3.0,3,0,2,Research Scientist - Research & Development,True
20,No,Travel Rarely,805.0,Unknown,3.0,3,Unknown,0.01,1,Male,87.0,2,1,Laboratory Technician,3,Single,6477.686121919585,12828,1,Unknown,12,3.0,1,0,2.0,2,2.0,2,1,2,Unknown,True
50,No,Travel Frequently,1421.0,Unknown,2.0,3,Unknown,0.01,4,Female,30.0,3,4,Manager,1,Unknown,6477.686121919585,9490,2,No,22,4.0,3,1,11.744838455353456,3,3.0,2,2,2,Unknown,True
46,No,Unknown,1450.0,Unknown,15.0,2,Life Sciences,1217.0,4,Male,52.0,3,5,Research Director,2,Unknown,19081.0,10849,5,Unknown,11,3.0,1,1,25.0,2,3.0,4,0,3,Unknown,True
32,No,Unknown,116.0,Unknown,13.0,3,Other,1234.0,3,Female,77.0,2,1,Laboratory Technician,2,Married,2743.0,7331,1,No,20,4.0,3,1,2.0,2,3.0,2,2,2,Unknown,True
35,No,Unknown,1212.0,Unknown,8.0,2,Unknown,0.01,3,Female,78.0,2,3,Sales Executive,4,Married,6477.686121919585,13755,4,Unknown,11,3.0,2,1,16.0,6,2.0,13,4,12,Unknown,False
29,No,Unknown,1010.0,Unknown,1.0,3,Life Sciences,0.01,1,Female,97.0,3,1,Research Scientist,4,Divorced,3760.0,5598,1,No,15,3.0,1,3,3.0,5,3.0,3,1,2,Unknown,True
21,Yes,Travel Frequently,801.7790664203434,Unknown,10.0,2,Unknown,0.01,1,Female,45.0,2,1,Laboratory Technician,3,Unknown,6477.686121919585,25308,1,Unknown,20,4.0,3,0,2.0,2,1.0,2,2,2,Unknown,True
34,No,Travel Rarely,131.0,Unknown,2.0,3,Marketing,0.01,3,Female,86.0,3,2,Sales Executive,1,Unknown,4538.0,6039,0,Unknown,12,3.0,4,0,4.0,3,3.0,3,0,2,Unknown,True
28,No,Unknown,791.0,Unknown,1.0,4,Medical,1286.0,4,Male,44.0,3,1,Laboratory Technician,3,Single,6477.686121919585,6842,0,Yes,11,3.0,3,0,11.303973312032495,2,2.0,4,0,2,Unknown,False
35,No,Travel Rarely,735.0,Unknown,6.0,1,Life Sciences,1291.0,3,Male,66.0,3,1,Research Scientist,3,Married,6477.686121919585,6020,0,Yes,14,3.0,4,0,4.0,3,3.0,3,2,2,Unknown,False
28,No,Travel Frequently,193.0,Unknown,2.0,3,Life Sciences,0.01,4,Male,52.0,2,1,Laboratory Technician,4,Married,3867.0,14222,1,Unknown,12,3.0,2,1,10.884723828783187,2,3.0,2,2,2,Unknown,False
28,No,Travel Rarely,640.0,Unknown,1.0,3,Technical Degree,1301.0,4,Male,84.0,3,1,Research Scientist,1,Single,2080.0,4732,2,Unknown,11,3.0,2,0,5.0,2,2.0,3,1,2,Unknown,False
25,No,Unknown,266.0, Research & Development ,1.0,3,Medical,1303.0,4,Female,40.0,3,1,Research Scientist,2,Single,2096.0,18830,1,Unknown,18,3.0,4,0,10.934336451318794,3,2.0,2,2,1,Research Scientist - Research & Development,False
58,No,Unknown,848.0,Unknown,23.0,4,Life Sciences,1308.0,1,Male,88.0,3,1,Research Scientist,3,Unknown,6477.686121919585,26076,1,Unknown,12,3.0,4,2,11.350095042835786,3,3.0,2,2,2,Unknown,True
39,Yes,Unknown,802.3774865698841,Unknown,23.0,3,Medical,0.01,3,Male,93.0,3,1,Research Scientist,1,Single,3904.0,22154,0,Unknown,13,3.0,1,0,6.0,2,3.0,5,0,3,Unknown,False
30,No,Travel Rarely,1138.0,Unknown,6.0,3,Technical Degree,1311.0,1,Female,48.0,2,2,Laboratory Technician,4,Married,4627.0,23631,0,No,12,3.0,1,1,10.0,6,3.0,9,6,7,Unknown,True
50,No,Unknown,801.8047571495287,Unknown,8.886322677029403,3,Life Sciences,1317.0,4,Female,43.0,3,4,Research Director,1,Married,6477.686121919585,22422,4,Unknown,11,3.0,2,0,11.311339937261717,2,3.0,3,1,2,Unknown,True
41,No,Unknown,256.0,Unknown,10.0,2,Medical,1329.0,3,Male,40.0,1,2,Sales Executive,2,Single,6477.686121919585,22074,1,No,13,3.0,1,0,19.0,4,3.0,19,11,9,Unknown,True
31,Yes,Unknown,801.9447013900892,Unknown,1.0,3,Unknown,1331.0,4,Female,54.0,3,1,Sales Representative,2,Unknown,2302.0,8319,1,Yes,11,3.0,1,0,11.313097117308816,2,4.0,3,2,2,Unknown,False
44,Yes,Unknown,935.0,Unknown,3.0,3,Life Sciences,1333.0,1,Male,89.0,3,1,Laboratory Technician,1,Unknown,6477.686121919585,14669,4,No,12,3.0,3,0,10.0,4,4.0,3,1,2,Unknown,True
40,No,Non Travel,458.0, Research & Development ,16.0,2,Unknown,0.01,3,Male,74.0,3,1,Research Scientist,3,Divorced,6477.686121919585,8532,9,No,16,3.0,2,1,6.0,0,3.0,4,0,0,Research Scientist - Research & Development,True
25,No,Travel Rarely,882.0, Research & Development ,19.0,1,Medical,1358.0,4,Male,67.0,3,1,Laboratory Technician,4,Married,6477.686121919585,9075,3,Unknown,11,3.0,3,3,11.37103719900655,6,2.0,3,1,2,Laboratory Technician - Research & Development,False
40,No,Travel Rarely,329.0,Unknown,1.0,4,Life Sciences,1361.0,2,Male,88.0,3,1,Laboratory Technician,2,Unknown,6477.686121919585,6762,3,No,22,4.0,3,1,7.0,3,3.0,4,0,3,Unknown,True
51,No,Travel Rarely,802.2797220699696,Unknown,11.0,2,Technical Degree,0.01,4,Female,82.0,2,4,Manufacturing Director,2,Unknown,6477.686121919585,24439,3,No,16,3.0,2,0,11.317227373338994,1,2.0,5,0,3,Unknown,True
27,No,Travel Frequently,793.0,Unknown,2.0,1,Life Sciences,1371.0,4,Male,43.0,1,2,Sales Executive,4,Single,5071.0,20392,3,No,20,4.0,2,0,11.305225389415321,3,3.0,6,0,0,Unknown,False
35,Yes,Unknown,662.0,Unknown,18.0,4,Marketing,1380.0,4,Female,67.0,3,2,Sales Executive,3,Married,6477.686121919585,23288,0,Unknown,18,3.0,3,1,5.0,0,2.0,4,3,2,Unknown,True
38,No,Unknown,693.0,Unknown,7.0,3,Unknown,0.01,4,Male,57.0,4,1,Research Scientist,3,Divorced,6477.686121919585,15748,1,No,11,3.0,4,3,4.0,2,3.0,4,0,3,Unknown,True
31,Yes,Unknown,802.4604544424046,Unknown,22.0,4,Unknown,1389.0,4,Male,98.0,3,2,Manufacturing Director,3,Married,6477.686121919585,21057,1,Unknown,15,3.0,4,2,10.0,3,2.0,10,6,7,Unknown,True
51,No,Unknown,541.0,Unknown,2.0,3,Unknown,0.01,2,Male,52.0,3,3,Sales Executive,2,Unknown,10596.0,15395,2,Unknown,11,3.0,2,0,14.0,5,3.0,4,3,2,Unknown,True
41,No,Unknown,1200.0,Unknown,22.0,3,Unknown,1392.0,4,Female,75.0,3,2,Research Scientist,4,Unknown,5467.0,13953,3,Unknown,14,3.0,1,2,12.0,4,2.0,6,3,3,Unknown,False
32,No,Unknown,499.0,Unknown,2.0,1,Marketing,1396.0,3,Male,36.0,3,2,Sales Executive,2,Married,6477.686121919585,20497,0,Yes,13,3.0,1,3,4.0,3,2.0,3,1,2,Unknown,True
25,No,Travel Rarely,1372.0,Unknown,18.0,1,Life Sciences,0.01,1,Male,93.0,4,2,Sales Executive,3,Married,6477.686121919585,12477,2,No,11,3.0,2,0,6.0,3,2.0,3,1,2,Unknown,False
27,No,Unknown,802.4758932950145,Unknown,10.0,3,Marketing,1403.0,4,Female,98.0,2,2,Sales Executive,4,Married,5769.0,7100,1,Yes,11,3.0,4,0,11.319663998088151,3,3.0,6,4,4,Unknown,True
27,Yes,Travel Rarely,801.8849167466059,Unknown,8.888384629883882,4,Life Sciences,1405.0,4,Female,51.0,3,1,Research Scientist,3,Single,2394.0,25681,1,Yes,13,3.0,4,0,8.0,2,3.0,8,7,7,Unknown,True
37,No,Unknown,1462.0,Unknown,11.0,3,Medical,1411.0,1,Female,94.0,3,1,Laboratory Technician,3,Single,3629.0,19106,4,No,18,3.0,1,0,8.0,6,3.0,3,0,2,Unknown,True
35,No,Travel Frequently,200.0,Unknown,18.0,2,Life Sciences,1412.0,3,Male,60.0,3,3,Manufacturing Director,4,Unknown,9362.0,19944,2,No,11,3.0,3,0,10.0,2,3.0,2,2,2,Unknown,True
25,No,Unknown,949.0,Unknown,1.0,3,Unknown,1415.0,1,Male,81.0,3,1,Laboratory Technician,4,Unknown,3229.0,4910,4,No,11,3.0,2,1,7.0,2,2.0,3,0,2,Unknown,True
30,No,Unknown,802.1725904599681,Unknown,7.0,4,Marketing,1428.0,4,Female,73.0,3,2,Sales Executive,1,Divorced,6477.686121919585,12761,7,No,14,3.0,2,2,11.315908740648986,3,3.0,3,0,2,Unknown,True
31,No,Unknown,182.0, Research & Development ,8.0,5,Life Sciences,0.01,1,Female,93.0,3,4,Research Director,2,Unknown,16422.0,8847,3,No,11,3.0,3,0,10.88278822147068,3,4.0,3,1,0,Research Director - Research & Development,True
36,No,Unknown,329.0,Unknown,16.0,4,Marketing,1436.0,3,Female,98.0,2,2,Sales Executive,1,Unknown,5647.0,13494,4,No,13,3.0,1,2,11.0,3,2.0,3,0,2,Unknown,False
25,Yes,Travel Rarely,383.0,Unknown,9.0,2,Unknown,1439.0,1,Male,68.0,2,1,Sales Representative,1,Unknown,4400.0,15182,3,No,12,3.0,1,0,6.0,2,3.0,3,2,2,Unknown,True
56,No,Unknown,1255.0,Unknown,1.0,2,Life Sciences,1441.0,1,Female,90.0,3,1,Research Scientist,1,Unknown,2066.0,10494,2,Unknown,22,4.0,4,1,5.0,3,4.0,3,1,0,Unknown,True
41,No,Unknown,802.3588142337983,Unknown,5.0,5,Medical,1448.0,2,Male,90.0,4,1,Research Scientist,3,Unknown,6477.686121919585,5561,2,Unknown,12,3.0,1,0,7.0,5,3.0,4,0,3,Unknown,True
31,No,Travel Rarely,1398.0,Unknown,8.0,2,Unknown,0.01,4,Female,96.0,4,1,Human Resources,2,Unknown,6477.686121919585,24609,9,No,18,3.0,4,0,8.0,3,3.0,3,0,2,Unknown,True
31,Yes,Travel Frequently,523.0, Research & Development ,2.0,3,Life Sciences,1464.0,2,Male,94.0,3,1,Laboratory Technician,4,Unknown,6477.686121919585,21081,6,Unknown,13,3.0,3,1,7.0,2,1.0,2,2,2,Laboratory Technician - Research & Development,True
48,No,Unknown,1221.0, Sales ,7.0,3,Marketing,1466.0,3,Male,96.0,3,2,Sales Executive,1,Divorced,5486.0,24795,4,No,11,3.0,1,3,11.613625104184917,3,3.0,2,2,2,Sales Executive - Sales,False
34,Yes,Unknown,1107.0,Unknown,9.0,4,Unknown,1467.0,1,Female,52.0,3,1,Human Resources,3,Married,6477.686121919585,3072,1,No,15,3.0,4,0,2.0,0,3.0,2,2,2,Unknown,False
44,No,Unknown,981.0,Unknown,5.0,3,Life Sciences,1471.0,3,Male,90.0,2,1,Laboratory Technician,3,Single,3162.0,7973,3,Unknown,14,3.0,4,0,7.0,5,3.0,5,0,3,Unknown,False
49,No,Travel Rarely,1495.0, Research & Development ,5.0,4,Unknown,1473.0,1,Male,96.0,3,2,Healthcare Representative,3,Married,6651.0,21534,2,No,14,3.0,2,1,20.0,0,2.0,3,1,2,Healthcare Representative - Research & Development,True
44,No,Unknown,1467.0,Unknown,20.0,3,Life Sciences,1475.0,4,Male,49.0,3,1,Research Scientist,2,Unknown,3420.0,21158,1,Unknown,13,3.0,3,0,6.0,3,2.0,5,1,3,Unknown,False
28,Yes,Unknown,1496.0,Unknown,1.0,3,Unknown,1486.0,1,Male,92.0,3,1,Sales Representative,3,Married,2909.0,15747,3,Unknown,15,3.0,4,1,5.0,3,4.0,3,1,2,Unknown,False
44,No,Travel Frequently,1193.0, Research & Development ,2.0,1,Unknown,0.01,2,Male,86.0,3,3,Manufacturing Director,3,Single,6477.686121919585,19719,5,Unknown,18,3.0,2,0,16.0,2,2.0,2,2,2,Manufacturing Director - Research & Development,True
55,No,Travel Rarely,1229.0,Unknown,4.0,4,Life Sciences,0.01,4,Male,30.0,3,2,Healthcare Representative,3,Married,6477.686121919585,16143,0,Unknown,16,3.0,2,0,4.0,2,3.0,3,1,2,Unknown,True
28,No,Travel Frequently,467.0,Unknown,7.0,3,Life Sciences,1507.0,3,Male,55.0,3,2,Sales Executive,1,Single,4898.0,11827,0,Unknown,14,3.0,4,0,5.0,5,3.0,4,1,3,Unknown,True
49,No,Travel Rarely,271.0,Unknown,8.923796381397798,2,Medical,1509.0,4,Female,43.0,2,2,Laboratory Technician,1,Married,6477.686121919585,23070,4,Unknown,25,4.0,1,1,10.0,3,3.0,3,1,2,Unknown,True
29,No,Travel Frequently,410.0,Unknown,2.0,1,Life Sciences,1513.0,4,Female,97.0,3,1,Laboratory Technician,2,Unknown,3180.0,4668,0,No,13,3.0,3,3,11.043705163932426,3,3.0,3,0,2,Unknown,False
32,No,Unknown,495.0,Unknown,10.0,3,Unknown,1516.0,3,Male,64.0,3,3,Manager,4,Unknown,11244.0,21072,2,Unknown,25,3.0,2,0,10.0,5,4.0,5,0,0,Unknown,True
31,Yes,Travel Frequently,561.0,Unknown,3.0,3,Life Sciences,1537.0,4,Female,33.0,3,1,Research Scientist,3,Unknown,6477.686121919585,4156,1,No,12,3.0,1,0,7.0,2,3.0,7,7,7,Unknown,True
40,No,Unknown,1142.0,Unknown,8.869745952940534,2,Life Sciences,1552.0,4,Male,72.0,3,2,Healthcare Representative,4,Divorced,4069.0,8841,3,Unknown,18,3.0,3,0,8.0,2,3.0,2,2,2,Unknown,False
36,No,Travel Rarely,1157.0,Unknown,2.0,4,Life Sciences,0.01,3,Male,70.0,3,1,Sales Representative,4,Unknown,6477.686121919585,17001,3,Yes,21,4.0,4,0,7.0,3,2.0,3,1,2,Unknown,False
33,No,Unknown,1242.0,Unknown,8.0,4,Life Sciences,1560.0,1,Male,46.0,3,2,Sales Executive,1,Unknown,6392.0,10589,2,No,13,3.0,4,1,11.62122735196338,6,1.0,2,2,2,Unknown,False
30,No,Unknown,1288.0, Sales ,8.849467207919476,4,Unknown,1568.0,1,Male,33.0,3,3,Sales Executive,2,Married,6477.686121919585,17799,3,Unknown,12,3.0,2,1,9.0,3,3.0,4,1,3,Sales Executive - Sales,True
38,Yes,Travel Rarely,903.0,Unknown,2.0,3,Medical,1573.0,3,Male,81.0,3,2,Manufacturing Director,2,Married,4855.0,7653,4,Unknown,11,3.0,1,2,11.387986858670903,2,3.0,5,1,4,Unknown,False
48,No,Travel Rarely,1108.0, Research & Development ,15.0,4,Unknown,1576.0,3,Female,65.0,3,1,Research Scientist,1,Married,6477.686121919585,16530,8,Unknown,12,3.0,4,1,11.529668455347053,3,2.0,8,7,6,Research Scientist - Research & Development,True
34,No,Unknown,1351.0, Research & Development ,1.0,4,Unknown,1580.0,2,Male,45.0,3,2,Research Scientist,4,Unknown,6477.686121919585,13008,9,No,17,3.0,2,1,11.697785532511006,3,2.0,2,2,1,Research Scientist - Research & Development,True
38,No,Travel Rarely,437.0,Unknown,16.0,3,Life Sciences,1583.0,2,Female,90.0,3,2,Sales Executive,2,Single,6477.686121919585,16379,2,No,12,3.0,2,0,8.0,5,4.0,3,1,2,Unknown,False
35,No,Travel Rarely,801.901710062432,Unknown,10.0,4,Unknown,1587.0,1,Female,51.0,3,2,Healthcare Representative,3,Single,6477.686121919585,4223,3,Yes,16,3.0,3,0,11.312539872207712,4,3.0,5,0,4,Unknown,True
23,No,Unknown,977.0,Unknown,10.0,3,Unknown,1592.0,4,Male,45.0,4,1,Research Scientist,3,Married,6477.686121919585,12826,2,No,16,3.0,4,1,4.0,2,3.0,2,2,2,Unknown,True
36,No,Unknown,1302.0,Unknown,6.0,4,Unknown,1594.0,1,Male,80.0,4,2,Laboratory Technician,1,Unknown,6477.686121919585,19711,3,Yes,13,3.0,4,1,9.0,3,3.0,3,0,2,Unknown,False
34,No,Travel Frequently,653.0,Unknown,8.909371164814733,4,Unknown,1597.0,3,Male,92.0,2,2,Healthcare Representative,3,Unknown,6477.686121919585,15332,1,No,14,3.0,2,1,8.0,3,2.0,8,7,7,Unknown,False
22,No,Non Travel,457.0,Unknown,26.0,2,Other,0.01,2,Female,85.0,2,1,Research Scientist,3,Married,6477.686121919585,10293,1,Unknown,14,3.0,2,0,4.0,2,2.0,4,1,3,Unknown,True
32,No,Unknown,634.0,Unknown,5.0,4,Unknown,1607.0,2,Female,35.0,4,1,Research Scientist,4,Married,3312.0,18783,3,No,17,3.0,4,2,6.0,3,3.0,3,0,2,Unknown,True
31,No,Travel Frequently,715.0,Unknown,2.0,4,Unknown,0.01,4,Male,54.0,3,2,Sales Executive,1,Single,6477.686121919585,21602,7,Unknown,13,3.0,4,0,11.251965769053442,3,3.0,5,0,3,Unknown,False
36,No,Travel Rarely,559.0,Unknown,12.0,4,Life Sciences,0.01,3,Female,76.0,3,2,Manufacturing Director,3,Married,6477.686121919585,12421,9,Yes,12,3.0,2,2,7.0,2,3.0,3,1,1,Unknown,True
21,No,Unknown,546.0,Unknown,8.91817801907147,1,Medical,1623.0,3,Male,97.0,3,1,Research Scientist,4,Single,3117.0,26009,1,No,18,3.0,3,0,11.139235174519543,2,3.0,2,2,2,Unknown,False
47,No,Unknown,1176.0,Unknown,26.0,4,Unknown,0.01,4,Female,66.3686101748884,3,5,Manager,3,Married,6477.686121919585,5220,3,No,11,3.0,3,1,27.0,2,3.0,5,1,0,Unknown,False
39,No,Unknown,711.0,Unknown,4.0,3,Medical,0.01,1,Female,81.0,3,2,Manufacturing Director,3,Unknown,6477.686121919585,3140,0,No,13,3.0,4,0,11.25299276057454,2,1.0,9,3,8,Unknown,True
40,No,Unknown,448.0,Unknown,16.0,3,Unknown,1641.0,3,Female,84.0,3,3,Manufacturing Director,4,Unknown,6477.686121919585,19948,6,Unknown,15,3.0,4,0,18.0,2,2.0,4,3,3,Unknown,True
48,No,Travel Frequently,365.0,Unknown,4.0,5,Unknown,1644.0,3,Male,89.0,2,4,Manager,4,Unknown,15202.0,5602,2,No,25,4.0,2,1,11.01090532655257,3,3.0,2,2,2,Unknown,True
35,Yes,Unknown,763.0,Unknown,8.893150573196747,2,Medical,1645.0,1,Male,59.0,1,2,Sales Executive,4,Unknown,6477.686121919585,22098,6,Yes,14,3.0,4,2,11.28634868985428,2,2.0,2,2,2,Unknown,False
27,No,Travel Rarely,486.0, Research & Development ,8.0,3,Medical,1647.0,2,Female,86.0,4,1,Research Scientist,3,Unknown,6477.686121919585,22490,7,Unknown,17,3.0,1,0,5.0,0,3.0,3,0,2,Research Scientist - Research & Development,False
27,No,Unknown,591.0,Unknown,2.0,3,Medical,1648.0,4,Male,87.0,3,1,Research Scientist,4,Single,2580.0,6297,2,No,13,3.0,3,0,11.169514792709517,0,2.0,4,1,2,Unknown,True
40,Yes,Travel Rarely,1329.0,Unknown,7.0,3,Unknown,0.01,1,Male,66.50456041381246,3,1,Laboratory Technician,1,Unknown,2166.0,3339,3,Yes,14,3.0,2,0,10.0,3,1.0,4,0,3,Unknown,True
29,No,Unknown,469.0,Unknown,10.0,3,Unknown,0.01,3,Male,42.0,2,2,Sales Executive,3,Single,6477.686121919585,23413,9,No,11,3.0,3,0,11.077229470012078,2,3.0,5,1,4,Unknown,True
36,No,Unknown,711.0,Unknown,5.0,4,Life Sciences,1651.0,2,Female,42.0,3,3,Healthcare Representative,1,Married,6477.686121919585,22792,4,No,12,3.0,3,2,9.0,6,3.0,3,0,2,Unknown,True
49,No,Travel Rarely,301.0,Unknown,22.0,4,Other,1655.0,1,Female,72.0,3,4,Research Director,2,Married,6477.686121919585,3498,3,Unknown,16,3.0,2,2,27.0,2,3.0,4,1,2,Unknown,True
20,No,Travel Rarely,1141.0,Unknown,8.859380137894842,3,Medical,1657.0,3,Female,31.0,3,1,Sales Representative,3,Single,6477.686121919585,13251,1,Unknown,19,3.0,1,0,2.0,3,3.0,2,2,2,Unknown,True
36,No,Non Travel,894.0, Research & Development ,1.0,4,Unknown,1662.0,4,Female,33.0,2,2,Manufacturing Director,3,Unknown,4374.0,15411,0,Unknown,15,3.0,3,0,4.0,6,3.0,3,1,2,Manufacturing Director - Research & Development,True
33,No,Travel Rarely,392.0,Unknown,2.0,4,Unknown,1670.0,4,Male,93.0,3,2,Sales Executive,4,Unknown,5505.0,3921,1,Unknown,14,3.0,3,2,6.0,5,3.0,6,0,4,Unknown,True
49,No,Unknown,802.2085469750613,Unknown,16.0,3,Medical,1674.0,4,Female,74.0,3,1,Laboratory Technician,1,Divorced,2587.0,24941,4,Unknown,16,3.0,2,1,17.0,2,2.0,2,2,2,Unknown,True
47,No,Travel Rarely,1225.0,Unknown,2.0,4,Life Sciences,0.01,2,Female,47.0,4,4,Manager,2,Unknown,15972.0,21086,6,Unknown,14,3.0,3,3,29.0,2,3.0,3,1,2,Unknown,True
20,No,Travel Rarely,727.0,Unknown,9.0,1,Unknown,0.01,4,Male,54.0,3,1,Sales Representative,1,Unknown,6477.686121919585,21082,1,No,11,3.0,1,0,11.260325272655546,3,3.0,2,0,2,Unknown,True
36,No,Travel Rarely,1351.0,Unknown,26.0,4,Unknown,1682.0,1,Male,80.0,3,2,Healthcare Representative,3,Married,6477.686121919585,7419,6,No,14,3.0,2,2,10.0,2,2.0,3,0,2,Unknown,False
44,No,Travel Rarely,528.0, Human Resources ,1.0,3,Unknown,1683.0,3,Female,44.0,3,1,Human Resources,4,Unknown,6477.686121919585,4167,4,Yes,18,3.0,1,3,8.0,2,3.0,2,2,2,Human Resources - Human Resources,False
55,No,Unknown,1441.0,Unknown,8.854264768433376,3,Technical Degree,1694.0,1,Male,94.0,2,1,Research Scientist,2,Divorced,6477.686121919585,23737,5,No,12,3.0,4,1,8.0,1,3.0,4,1,2,Unknown,True
23,Yes,Unknown,427.0,Unknown,7.0,3,Life Sciences,1702.0,3,Male,99.0,3,1,Sales Representative,4,Divorced,6477.686121919585,25103,1,Yes,21,4.0,2,1,3.0,2,3.0,3,0,2,Unknown,False
26,No,Unknown,390.0,Unknown,17.0,4,Unknown,0.01,4,Male,62.0,1,1,Laboratory Technician,3,Unknown,2305.0,6217,1,No,15,3.0,3,3,11.024477504832761,3,4.0,3,0,2,Unknown,True
32,No,Travel Frequently,585.0,Unknown,10.0,3,Unknown,0.01,1,Male,65.83444333165963,3,1,Research Scientist,3,Married,3433.0,17360,6,Unknown,13,3.0,1,1,11.162183304170371,3,2.0,5,1,3,Unknown,True
31,No,Unknown,741.0,Unknown,2.0,4,Life Sciences,1721.0,2,Male,69.0,3,1,Laboratory Technician,3,Married,3477.0,18103,1,Unknown,14,3.0,4,1,6.0,2,4.0,5,0,3,Unknown,False
41,No,Non Travel,552.0, Human Resources ,4.0,3,Human Resources,1722.0,3,Male,60.0,1,2,Human Resources,2,Married,6477.686121919585,20794,6,No,19,3.0,2,1,11.138216047695002,4,3.0,3,1,2,Human Resources - Human Resources,False
24,No,Travel Rarely,506.0,Unknown,29.0,1,Medical,0.01,2,Male,91.0,3,1,Laboratory Technician,1,Unknown,3907.0,3622,1,No,13,3.0,2,3,6.0,2,4.0,6,1,2,Unknown,True
36,Yes,Unknown,1456.0,Unknown,13.0,5,Marketing,1733.0,2,Male,96.0,2,2,Sales Executive,1,Unknown,6477.686121919585,8658,5,Yes,13,3.0,2,3,16.0,3,3.0,2,2,2,Unknown,True
23,No,Unknown,160.0,Unknown,4.0,1,Unknown,1735.0,3,Female,51.0,3,1,Laboratory Technician,2,Single,6477.686121919585,12862,1,No,13,3.0,3,0,3.0,3,1.0,3,1,2,Unknown,False
24,No,Unknown,897.0,Unknown,8.883750656734717,3,Medical,1746.0,3,Male,59.0,3,1,Human Resources,4,Married,6477.686121919585,2097,0,No,14,3.0,4,1,3.0,2,3.0,2,2,1,Unknown,False
30,Yes,Travel Frequently,600.0,Unknown,8.90640528869667,3,Unknown,0.01,3,Female,65.84787937878954,2,1,Human Resources,4,Divorced,6477.686121919585,9732,6,No,11,3.0,3,1,11.17274185174864,0,2.0,4,1,2,Unknown,False
31,No,Unknown,1003.0,Unknown,5.0,3,Unknown,0.01,1,Male,51.0,3,2,Sales Executive,3,Unknown,6477.686121919585,20943,1,No,19,3.0,3,1,6.0,3,3.0,5,0,2,Unknown,True
27,No,Unknown,1054.0,Unknown,8.874693141204027,3,Unknown,1751.0,4,Female,67.0,3,1,Research Scientist,4,Unknown,3445.0,6152,1,Unknown,11,3.0,3,0,6.0,5,2.0,6,1,4,Unknown,False
29,Yes,Travel Rarely,428.0,Unknown,9.0,3,Unknown,0.01,2,Female,65.69260974431864,1,1,Sales Representative,2,Single,2760.0,14630,1,Unknown,13,3.0,3,0,2.0,3,3.0,2,2,2,Unknown,True
29,No,Unknown,461.0,Unknown,1.0,3,Unknown,1753.0,4,Male,70.0,4,2,Healthcare Representative,3,Unknown,6294.0,23060,8,Yes,12,3.0,4,0,10.0,5,4.0,3,0,2,Unknown,False
53,No,Unknown,661.0,Unknown,8.900496246152118,4,Unknown,0.01,1,Female,60.0,2,4,Manufacturing Director,3,Married,6477.686121919585,22308,4,Yes,20,4.0,4,3,27.0,2,2.0,3,0,2,Unknown,True
